Actual Player Name,Site.Account_Name,Configuration,Player_Name,Item_Name,Serial Nos,Status,Orientation,Layout,Warranty_End_Date_calc
TV Screen,7-11 Vancouver 32999,Next Gen Coffee Bar,,Sharp PN-Y436,8S009206,Installed,,2.64862600000032E+018,
TV Screen,KFC Newmarket 1345,Menu Boards,A3,SHARP PNY496,8S009211,Installed,,2.64862600000032E+018,
TV Screen,KFC Newmarket 1345,Menu Boards,A4,SHARP PNY496,8S009221,Installed,,2.64862600000032E+018,
TV Screen,KFC Peace River 233-001,Order Confirmation Boards,OCB,Sharp PNY326,8S009227,Installed,,2.64862600000032E+018,
TV Screen,COBS-Barrhaven 9329,Promotional Display,COB-9329A2,Sharp PN-Y496,8S009561,Installed,,2.64862600000032E+018,
TV Screen,COBS-Barrhaven 9329,Promotional Display,COB-9329A0,Sharp PN-Y496,8S009581,Installed,,2.64862600000032E+018,
TV Screen,OK Tire Truck Centre,Infotainment,OKT330COMIA0,Sharp PN-Y496,8S009591,Installed,,2.64862600000032E+018,
TV Screen,KFC Cambridge 2014,Menu Boards,A1,SHARP PN-Y496,8S009601,Installed,,2.64862600000032E+018,
TV Screen,KFC Lethbridge 041-002,Order Confirmation Boards,OCB screen - no player installed,Sharp PN-Y326,8S009637,,,2.64862600000032E+018,
TV Screen,Cobs-Cottonwood Mall 9026,Promotional Display,COB-F9026A2,Sharp PNY496,8S009726,Installed,Landscape,2.64862600000032E+018,2021-09-27
TV Screen,KFC Lethbridge 041-003,Order Confirmation Boards,OCB,Sharp PNY326,8S009727,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Cottonwood Mall 9026,Promotional Display,COB-F9026A0,Sharp PNY496,8S009746,Installed,Landscape,2.64862600000032E+018,2021-09-27
TV Screen,COBS-Gladwin 9028,Promotional Display,COB-F9028A2,Sharp PNY496,8S009766,Installed,,2.64862600000032E+018,
TV Screen,KFC Cambridge 2014,Menu Boards,A0,SHARP 496,8S009776,Installed,,2.64862600000032E+018,
TV Screen,COBS-Barrhaven 9329,Promotional Display,COB-9329A1,Sharp PN-Y496,8S009806,Installed,,2.64862600000032E+018,
TV Screen,COBS-Applewood Village 9333,Promotional Display,A1,Sharp PNY496,8S009846,Installed,,2.64862600000032E+018,
TV Screen,COBS-Applewood Village 9333,Promotional Display,A0,Sharp PNY496,8S009876,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Cottonwood Mall 9026,Promotional Display,COB-F9026A1,Sharp PNY496,8S009896,Installed,Landscape,2.64862600000032E+018,2021-09-28
TV Screen,COBS-Applewood Village 9333,Promotional Display,A2,Sharp PNY496,8S009906,Installed,,2.64862600000032E+018,
TV Screen,KFC 1371,Menu Boards,A0,"SHARP PNY 49""",8S009916,Installed,,2.64862600000032E+018,
TV Screen,KFC Cambridge 2014,Menu Boards,A4,SHARP PN-Y496,8S010146,Installed,,2.64862600000032E+018,
TV Screen,COBS-Gladwin 9028,Promotional Display,COB-F9028A0,Sharp PNY496,8S010375,Installed,,2.64862600000032E+018,
TV Screen,KFC Calgary 1750,Menu Boards,A2,,8S010445,Shipped,Landscape,2.64862600000032E+018,
TV Screen,COBS-Gladwin 9028,Promotional Display,COB-F9028A1,Sharp PNY496,8S010475,Installed,,2.64862600000032E+018,
TV Screen,KFC 1307,Menu Boards,YUM1307KMA2,Sharp PNY496,8S010476,Installed,,2.64862600000032E+018,
TV Screen,KFC 1307,Menu Boards,YUM1307KMA4,Sharp PNY496,8S010486,Installed,,2.64862600000032E+018,
TV Screen,KFC 1307,Menu Boards,YUM1307KMA3,Sharp PNY496,8S010496,Installed,,2.64862600000032E+018,
TV Screen,Sbarro-Halton Hills,Menu Boards,A1,"SHARP 49"" PNY",8S010506,Installed,,2.64862600000032E+018,
TV Screen,KFC Calgary 1750,Menu Boards,A3,,8S010515,Shipped,Landscape,2.64862600000032E+018,
TV Screen,KFC Cambridge 2014,Menu Boards,A2,SHARP PN-Y496,8S010516,Installed,,2.64862600000032E+018,
TV Screen,KFC 1371,Menu Boards,A1,"SHAPP PNY 49""",8S010526,Installed,,2.64862600000032E+018,
TV Screen,KFC 1307,Menu Boards,YUM1307KMA1,Sharp PNY496,8S010536,Installed,,2.64862600000032E+018,
TV Screen,KFC 1371,Menu Boards,A3,"SHAPP PNY 49""",8S010546,Installed,,2.64862600000032E+018,
TV Screen,KFC 1371,Menu Boards,A2,"SHAPP PNY 49""",8S010556,Installed,,2.64862600000032E+018,
TV Screen,KFC 1371,Menu Boards,A4,"SHAPP PNY 49""",8S010566,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Menu Boards,MA0,SHARP PNY49,8S010576,Installed,,2.64862600000032E+018,
TV Screen,KFC 1307,Menu Boards,YUM1307KMA0,Sharp PNY496,8S010586,Installed,,2.64862600000032E+018,
TV Screen,KFC Calgary 1750,Menu Boards,A1,,8S010595,Shipped,Landscape,2.64862600000032E+018,
TV Screen,KFC Calgary 1750,Menu Boards,A0,,8S010625,Shipped,Landscape,2.64862600000032E+018,
TV Screen,7-11 Edmonton 32370,Next Gen Coffee Bar,,Sharp PN-Y436,8S016492,Installed,,2.64862600000032E+018,
TV Screen,KFC Windsor 1454,Menu Boards,A1,Sharp PNY436,8S016522,Installed,,2.64862600000032E+018,
TV Screen,7-11 Toronto 22116,Next Gen Coffee Bar,,Sharp PN-Y436,8S016542,Installed,,2.64862600000032E+018,
TV Screen,Kernels/BR - Rideau Centre - F0068,Infotainment,BASKIN ROBBINS DISPLAY,Sharp PNY 436,8S016562,Installed,,2.64862600000032E+018,
TV Screen,7-11 Toronto 22116,Slupee TV,,Sharp PN-Y436,8S016592,Installed,,2.64862600000032E+018,
TV Screen,KFC Windsor 1454,Menu Boards,A0,Sharp PNY436,8S016642,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1305,Menu Boards,YUM1305KMA3,Sharp PNY436,8S017232,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1305,Menu Boards,YUM1305KMA2,Sharp PNY436,8S017322,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Next Gen Coffee Bar,CA0,SHARP PN-Y436,8s017342,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Next Gen Coffee Bar,CA1,Sharp PN-Y436,8S017472,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Next Gen Coffee Bar,CB1,Sharp PN-Y436,8S017492,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA3,Sharp PN-Y436,8S017512,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Next Gen Coffee Bar,CB0,Sharp PN-Y436,8S017532,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA5,Sharp PN-Y436,8S017542,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA1,Sharp PN-Y436,8S017552,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA0,Sharp PN-Y436,8S017562,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA4,Sharp PN-Y436,8S017572,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Next Gen Coffee Bar,CA0,Sharp PN-Y436,8S017582,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 32370,Next Gen Coffee Bar,,Sharp PN-Y436,8S017592,Installed,,2.64862600000032E+018,
TV Screen,7-11 Winnipeg 14841,Slupee TV,SA2,Sharp PN-Y436,8S017622,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1305,Menu Boards,YUM1305KMA0,Sharp PNY436,8S017632,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Next Gen Coffee Bar,CA1,SHARP PN-Y436,8s018082,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Upper Oakville 9309,Promotional Display,A2,Sharp PN-Y496,8S020308,Installed,,2.64862600000032E+018,2022-01-17
TV Screen,COBS-Brentwood Common 9146,Promotional Display,A2,Sharp PN-Y496,8S020708,Installed,,2.64862600000032E+018,
TV Screen,COBS-Brentwood Common 9146,Promotional Display,A0,Sharp PN-Y496,8S020728,Installed,,2.64862600000032E+018,
TV Screen,COBS - Panorama Village 9066,Promotional Display,COB-F9066A2,Sharp PNY496,8S020998,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1335,Menu Boards,A1,Sharp PNY 49,8S021798,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37281,Next Gen Coffee Bar,CB0,Sharp PN-Y436,8S022718,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37281,Slupee TV,SA2,Sharp PN-Y436,8S022758,Installed,,2.64862600000032E+018,
TV Screen,Cinema St-Eustache,Menu Boards,,Sharp PN-Y496,8S022759,Installed,,2.64862600000032E+018,
TV Screen,Cinema St-Eustache,Menu Boards,A0,Sharp PN-Y496,8S022829,Installed,,2.64862600000032E+018,
TV Screen,KFC Downsview 1365,Menu Boards,A3,Sharp PNY496,8S022899,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1356,Menu Boards,A0,Sharp PNY436,8S022918,Installed,,2.64862600000032E+018,
TV Screen,Fat Rabbit Rideau Centre,Menu Boards,A2,Sharp PN-Y436,8S022928,Installed,,2.64862600000032E+018,
TV Screen,KFC Ottawa 1405,Menu Boards,A2,Sharp PN-Y436,8s022948,Installed,,2.64862600000032E+018,
TV Screen,KFC Ottawa 1405,Menu Boards,A3,Sharp PN-Y436,8s022968,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1356,Menu Boards,A2,Sharp PNY436,8S022988,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1356,Menu Boards,A1,Sharp PNY436,8S023018,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1356,Menu Boards,A4,Sharp PNY436,8S023058,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 33343,Menu Boards,A2,Sharp  PNY 496,8S023309,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Capilano Mall 9014,Promotional Display,A0,Sharp PN-Y496,8S023329,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Capilano Mall 9014,Promotional Display,A2,Sharp PN-Y496,8S023339,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 33343,Menu Boards,A1,Sharp  PNY 496,8S023379,Installed,,2.64862600000032E+018,
TV Screen,7-11 Sicamous 38718,Menu Boards,MA3,Sharp PN-Y496,8S023389,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Capilano Mall 9014,Promotional Display,A1,Sharp PN-Y496,8S023399,Installed,,2.64862600000032E+018,
TV Screen,7-11 Sicamous 38718,Menu Boards,MA2,Sharp PN-Y496,8S023449,Installed,,2.64862600000032E+018,
TV Screen,7-11 Sicamous 38718,Menu Boards,MA1,Sharp PN-Y496,8S023479,Installed,,2.64862600000032E+018,
TV Screen,7-11 Sicamous 38718,Menu Boards,MA0,Sharp PN-Y496,8S023509,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 33343,Menu Boards,A0,Sharp  PNY 496,8S023529,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Summit 9042,Promotional Display,A0,Sharp PN-Y496,8S023649,Installed,,2.64862600000032E+018,
TV Screen,KFC Ottawa 1405,Menu Boards,A4,Sharp PN-Y436,8s023658,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1425,Menu Boards,YUM1425KMA1,Sharp PNY436,8S023668,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37557,Slupee TV,SA0,Sharp PN-Y436,8S023688,Installed,,2.64862600000032E+018,
TV Screen,COBS-Brentwood Common 9146,Promotional Display,A1,Sharp PN-Y496,8S023689,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1425,Menu Boards,YUM1425KMA4,Sharp PNY436,8S023728,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Summit 9042,Promotional Display,A1,Sharp PN-Y496,8S023739,Installed,,2.64862600000032E+018,
TV Screen,COBS - Panorama Village 9066,Promotional Display,COB-F9066A1,Sharp PNY496,8S023749,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1425,Menu Boards,YUM1425KMA0,Sharp PNY436,8S023768,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Summit 9042,Promotional Display,A2,Sharp PN-Y496,8S023789,Installed,,2.64862600000032E+018,
TV Screen,COBS - Panorama Village 9066,Promotional Display,COB-F9066A0,Sharp PNY496,8S023839,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1335,Menu Boards,A4,Sharp PNY 49,8S024419,Installed,,2.64862600000032E+018,
TV Screen,KFC Simcoe 1587,Menu Boards,A1,Sharp PNY496,8S024439,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1335,Menu Boards,A2,Sharp PNY 49,8S024459,Installed,,2.64862600000032E+018,
TV Screen,KFC Simcoe 1587,Menu Boards,A0,Sharp PNY496,8S024469,Installed,,2.64862600000032E+018,
TV Screen,KFC Downsview 1365,Menu Boards,A2,Sharp PNY496,8S024489,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1335,Menu Boards,A3,Sharp PNY 49,8S024509,Installed,,2.64862600000032E+018,
TV Screen,KFC Ottawa 1405,Menu Boards,A0,Sharp PN-Y436,8s024568,Installed,,2.64862600000032E+018,
TV Screen,KFC Ottawa 1405,Menu Boards,A1,Sharp PN-Y436,8s024578,Installed,,2.64862600000032E+018,
TV Screen,KFC Pickering 1360,Menu Boards,A2,Sharp PNY436,8S024648,Installed,,2.64862600000032E+018,
TV Screen,Fat Rabbit Rideau Centre,Menu Boards,A0,Sharp PN-Y 436,8S024668,Installed,,2.64862600000032E+018,
TV Screen,KFC Pickering 1360,Menu Boards,A4,Sharp PNY436,8S024698,Installed,,2.64862600000032E+018,2021-12-30
TV Screen,KFC Pickering 1360,Menu Boards,A1,Sharp PNY436,8S024708,Installed,,2.64862600000032E+018,
TV Screen,KFC Pickering 1360,Menu Boards,A3,Sharp PNY436,8S024718,Installed,,2.64862600000032E+018,
TV Screen,KFC Pickering 1360,Menu Boards,A0,Sharp PNY436,8S024728,Installed,,2.64862600000032E+018,
TV Screen,COBS-Country Hills 9114,Promotional Display,A1,Sharp PN-Y496,8S024840,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Cranbrook 9067,Promotional Display,COB-9067 A1,Sharp PN-Y496,8S024860,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Cranbrook 9067,Promotional Display,COB-9067 A2,Sharp PN-Y496,8S024880,Installed,,2.64862600000032E+018,
TV Screen,COBS-Country Hills 9114,Promotional Display,A2,Sharp PN-Y496,8S024890,Installed,,2.64862600000032E+018,
TV Screen,COBS-Country Hills 9114,Promotional Display,A0,Sharp PN-Y496,8S024900,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Cranbrook 9067,Promotional Display,COB-9067 A0,Sharp PN-Y496,8S024910,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Menu Boards,MA0,Sharp PN-Y496,8S024920,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37557,Menu Boards,MA2,Sharp PN-Y496,8S024930,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37557,Menu Boards,MA1,Sharp PN-Y496,8S024940,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Menu Boards,MA1,Sharp PN-Y496,8S024950,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37557,Menu Boards,MA0,Sharp PN-Y496,8S024970,Installed,,2.64862600000032E+018,
TV Screen,7-11 Vancouver 34290,Menu Boards,MA2,PNY 496,8S025050,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Pine Center 9065,Promotional Display,A0,Sharp PNY 496,8S025080,Installed,,2.64862600000032E+018,
TV Screen,7-11 Vancouver 34290,Menu Boards,MA3,PNY 496,8S025110,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Pine Center 9065,Promotional Display,A1,Sharp PNY 496,8S025120,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Upper Oakville 9309,Promotional Display,A0,Sharp PN-Y496,8S025130,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37557,Menu Boards,MA3,Sharp PN-Y496,8S025150,Installed,,2.64862600000032E+018,
TV Screen,7-11 Drayton Valley 29596,Menu Boards,A2,Sharp PN-Y496,8S025209,Installed,,2.64862600000032E+018,
TV Screen,7-11 Drayton Valley 29596,Menu Boards,A3,Sharp PN-Y496,8S025219,Installed,,2.64862600000032E+018,
TV Screen,7-11 Drayton Valley 29596,Menu Boards,A0,Sharp PN-Y496,8S025239,Installed,,2.64862600000032E+018,
TV Screen,7-11 Drayton Valley 29596,Menu Boards,A1,Sharp PN-Y496,8S025249,Installed,,2.64862600000032E+018,
TV Screen,7-11 Drayton Valley 29596,Menu Boards,A4,Sharp PN-Y496,8S025259,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Menu Boards,MA2,Sharp PN-Y496,8S025319,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Menu Boards,MA3,Sharp PN-Y496,8S025329,Installed,,2.64862600000032E+018,
TV Screen,Fat Rabbit Rideau Centre,Menu Boards,A3,Sharp PN-Y 436,8S03192X,Installed,,2.64862600000032E+018,
TV Screen,Fat Rabbit Rideau Centre,Menu Boards,A4,Sharp PN-Y 436,8S03231X,Installed,,2.64862600000032E+018,
TV Screen,KFC Downsview 1365,Menu Boards,A0,Sharp PNY496,8S033706,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1432,Menu Boards,A2,SHARP PNY496,8S033796,Installed,,2.64862600000032E+018,
TV Screen,KFC Downsview 1365,Menu Boards,A1,Sharp PNY496,8S033836,Installed,,2.64862600000032E+018,
TV Screen,KFC Downsview 1365,Menu Boards,A4,Sharp PNY496,8S033856,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1335,Menu Boards,A0,Sharp PNY 49,8S033876,Installed,,2.64862600000032E+018,
TV Screen,Jean Bleu - St. Jerome 004,Promotional Display,JEABLE-004C0,Sharp PNY496,8S033886,Installed,,2.64862600000032E+018,
TV Screen,7-11 Bonnyville 27001,Menu Boards,A3,Sharp PNY496,8S033896,Installed,,2.64862600000032E+018,
TV Screen,7-11 Bonnyville 27001,Menu Boards,A2,Sharp PNY496,8S033916,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Crowfoot 9111,Promotional Display,A2,Sharp 49 PNY,8S033956,Installed,,2.64862600000032E+018,
TV Screen,COBS - Fairway Plaza 9334,Promotional Display,COB-F9334A1,Sharp PNY496,8S034096,Installed,,2.64862600000032E+018,
TV Screen,COBS - Fairway Plaza 9334,Promotional Display,COB-F9334A0,Sharp PNY496,8S034106,Installed,,2.64862600000032E+018,
TV Screen,COBS - Fairway Plaza 9334,Promotional Display,COB-F9334A2,Sharp PNY496,8S034206,Installed,,2.64862600000032E+018,
TV Screen,7-11 Bonnyville 27001,Menu Boards,A0,Sharp PNY496,8S034216,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1432,Menu Boards,A3,SHARP PNY496,8S034226,Installed,,2.64862600000032E+018,
TV Screen,KFC Brantford 1586,Menu Boards,A3,SHARP PNY 496,8S034266,Installed,,2.64862600000032E+018,
TV Screen,7-11 Bonnyville 27001,Menu Boards,A1,Sharp PNY496,8S034276,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Crowfoot 9111,Promotional Display,A0,Sharp 49 PNY,8S034286,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Willmott Marketplace 9335,Promotional Display,COB-F9335A2,Sharp PNY496,8S034316,Installed,,2.64862600000032E+018,
TV Screen,KFC Brantford 1586,Menu Boards,A0,SHARP PNY 496,8S034336,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Crowfoot 9111,Promotional Display,A1,Sharp 49 PNY,8S034386,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Willmott Marketplace 9335,Promotional Display,COB-F9335A1,Sharp PNY496,8S034426,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Willmott Marketplace 9335,Promotional Display,COB-F9335A0,Sharp PNY496,8S034756,Installed,,2.64862600000032E+018,
TV Screen,KFC Cambridge 2014,Menu Boards,A3,SHARP PN-Y496,8S034816,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Menu Boards,MA1,SHARP PNY49,8S034986,Installed,,2.64862600000032E+018,
TV Screen,KFC Simcoe 1587,Menu Boards,A4,Sharp PNY496,8S035366,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Menu Boards,MA2,SHARP PNY49,8S035386,Installed,,2.64862600000032E+018,
TV Screen,KFC Simcoe 1587,Menu Boards,A3,Sharp PNY496,8S035406,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1432,Next Gen Coffee Bar,A0,SHARP PNY496,8S035426,Installed,,2.64862600000032E+018,
TV Screen,KFC Simcoe 1587,Menu Boards,A2,Sharp PNY496,8S035446,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Menu Boards,MA3,SHARP PNY49,8S035456,Installed,,2.64862600000032E+018,
TV Screen,KFC Newmarket 1345,Menu Boards,A1,SHARP PNY496,8S035466,Installed,,2.64862600000032E+018,
TV Screen,Cobs-Upper Oakville 9309,Promotional Display,A1,Sharp PN-Y496,8S035486,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1432,Menu Boards,A1,SHARP PNY496,8S035496,Installed,,2.64862600000032E+018,
TV Screen,KFC Hamilton 1432,Menu Boards,A4,SHARP PNY496,8S035566,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37795,Slupee TV,SA1,Sharp PN-Y436,8S035785,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 38511,Slupee TV,SA2,Sharp PN-Y436,8S035856,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37795,Slupee TV,SA0,Sharp PN-Y436,8S035926,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37795,Menu Boards,MA1,Sharp PN-Y436,8S036046,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 32741,Next Gen Coffee Bar,CB0,Sharp PN-Y436,8S036146,Installed,,2.64862600000032E+018,
TV Screen,KFC Scarborough 1356,Menu Boards,A3,Sharp PNY436,8S036586,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Sault Ste. Marie  6902,Menu Boards,YUM6902TMA1,Sharp PNY436,8S036596,Installed,,2.64862600000032E+018,
TV Screen,KFC Burlington 2020,Promotional Display,YUM2020KMA3,Sharp PNY436,8S036726,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Scarborough 6324,Menu Boards,A1,SHARP PNY 436,8S036736,Installed,,2.64862600000032E+018,
TV Screen,KFC Burlington 2020,Promotional Display,YUM2020KMA0,Sharp PNY493,8S036776,Installed,,2.64862600000032E+018,
TV Screen,KFC Burlington 2020,Promotional Display,YUM2020KMA1,Sharp PNY436,8S036786,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Scarborough 6324,Menu Boards,A2,SHARP PNY 436,8S036796,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Scarborough 6324,Menu Boards,A0,SHARP PNY 436,8S036816,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37281,Next Gen Coffee Bar,CA1,Sharp PN-Y436,8S036826,Installed,,2.64862600000032E+018,
TV Screen,KFC Burlington 2020,Promotional Display,YUM2020KMA2,Sharp PNY493,8S036836,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 37281,Next Gen Coffee Bar,CB1,Sharp PN-Y436,8S036956,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Next Gen Coffee Bar,CB1,Sharp PN-Y436,8S037066,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Next Gen Coffee Bar,CB0,Sharp PN-Y436,8S037086,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Next Gen Coffee Bar,CA1,Sharp PN-Y436,8S037096,Installed,,2.64862600000032E+018,
TV Screen,7-11 Edmonton 38543,Next Gen Coffee Bar,CA0,Sharp PN-Y436,8S037116,Installed,,2.64862600000032E+018,
TV Screen,KFC Windsor 1454,Menu Boards,A3,Sharp PNY436,8S037626,Installed,,2.64862600000032E+018,
TV Screen,KFC Windsor 1454,Menu Boards,A4,Sharp PNY436,8S037656,Installed,,2.64862600000032E+018,
TV Screen,Industria - Carrefour Laval,Promotional Display,SAL6868094Z1A0,Sharp PNY436,8S037666,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Scarborough 6324,Menu Boards,A3,SHARP PNY 436,8S037676,Installed,,2.64862600000032E+018,
TV Screen,KFC Windsor 1454,Menu Boards,A2,Sharp PNY436,8S037686,Installed,,2.64862600000032E+018,
TV Screen,Taco Bell Scarborough 6324,Menu Boards,A4,SHARP PNY 436,8S037726,Installed,,2.64862600000032E+018,
TV Screen,7-11 Calgary 15901,Slupee TV,SA2,SHARP PN-Y436,8s037756,Installed,,2.64862600000032E+018,
